Genre,TrackCount
"reggae, dub, classic pop and rock, trap metal, horrorcore",1
"indonesian indie, indonesian pop, lagu timur",1
"tech house, techno",1
"amapiano, afro r&b",1
"jazz, swing, dixieland, dansk pop",1
"hip hop, brega funk",1
"dancehall, lovers rock, reggae, ragga, soca",1
"rap, hip hop, pop rap, hip hop rnb and dance hall, top 100, east coast hip hop, top 10, soca",1
"rock, metal, american, hard rock, nu metal, post-hardcore, christian hardcore, lagu jawa, hipdut, koplo, dangdut, funkot",1
"lagu jawa, hipdut, koplo, dangdut, funkot",1
"author, apologetics, has german audiobooks, amapiano, gqom",1
hymns,1
"hiplife, highlife, ghanaian hip hop, azonto, asakaa, afrobeats",1
"native american music, new age",1
"epadunk, russelater, ragga",1
"jazz, avant-garde jazz, contemporary jazz, russelater, epadunk",1
"rock, british, canadian, singer-songwriter, new wave, hard rock, power pop, classic rock, soft rock, acoustic rock, adult contemporary, pop rock, arena rock, album oriented rock, heartland rock, aor, rock and indie, 2008 universal fire victim",1
"drumless hip hop, trap, west coast hip hop",1
"eurodance, electronic",1
"indie electronic, new age",1
"phonk, punk rock",1
"rock, contemporary r&b, dance-rock, synth funk, prince revolution, pretzelbodylogic, james scutt, popular music, anniversary, server name, sound recording executives and producers, instrumentalists, rhythm and blues music, khaleeji",1
"hawaii, nz reggae, polynesian, reggae",1
"media music, musicals",1
"adult orientated rock, aor, arena rock, classic rock, hard rock, pop rock, rock, soft rock",1
"terf, queerphobe, fascist, has german audiobooks, uk, deu, english, british, author, non-musician, transphobe, audiobook, fantasy, drum and bass, jungle",1
"classical, german, opera, austrian, composer, european, series-mozart-complete works-philips, symphony, composers, 1991, complete mozart edition, concerto, requiem, composition, complete, classical period, sonata, late symphonies, volume 15, gould, austrian composer, karl ristenpart, rothenberger, ascanio in alba, complete violin wind, cloud rap",1
"contemporary r&b, pop soul, house, neo-soul, 2008 universal fire victim, mexican rock",1
"pop, folk",1
"latin, bachata, colombian pop",1
"latin, salsa, cumbia, cumbia nortena, tejano, cumbia sonidera, musica mexicana",1
"funk, latin",1
"doom underground. their recordings circulate digitally via bandcamp and streaming platforms, and their influence continues to be cited by later generations of extreme bands. disambiguation: this is mugwart (virginia beach, mugwart (has nothing to do with (“mugwort”), needs to be removed, sludge hardcore punk, ansage, country dreams, banda, corrido, norteno",1
"festejo, musica criolla, polca criolla, vals criollo, huayno",1
latin folk,1
"villancicos, flamenco, flamenco pop",1
"salsa, timba, merengue",1
"progressive rock, tropical music",1
"pop, british, uk, funk, soul, disco, pop rock, english, classic pop and rock, pop soul, r&b, rhythm & blues",1
"cumbia, latin, merengue, punta",1
"dancehall, latin, merengue, ragga, ragga hip-hop",1
"aln-sh, salsa, cha cha cha, son cubano, timba",1
"salsa, latin jazz, son cubano, cha cha cha",1
"world, rubwn bladws, latin, salsa, son cubano, salsa, timba",1
"latin, reggaeton, salsa, salsa, timba",1
"afro-cuban jazz, cha cha cha, cuban jazz, jazz, latin, latin jazz, mambo, salsa, son, son cubano, timbales, world",1
"irish, folk, vocalist, singer, celtic",1
"latin, salsa, latin salsa, salsa, son cubano, bolero, latin jazz",1
"salsa, latin, salsa",1
"salsa, cumbia",1
"latin, salsa, salsa",1
"son cubano, salsa",1
"jazz, salsa, latin, latin jazz, latin jazz, salsa, afro-cuban jazz, son cubano, cha cha cha, mambo",1
"latin, merengue, salsa, son, son cubano",1
"latin, salsa, son cubano, timba",1
"son cubano, timba, salsa",1
"americana, country rock, southern rock, alternative country, country, folk, folk, indie folk, folk rock",1
"corrido, corridos tumbados, corridos belicos, sierreno, musica mexicana",1
"merengue, bachata, bachata",1
"latin, reggaeton, bachata",1
"latin, bachata, bachata, merengue",1
"latin, bachata, clean me up",1
"folk rock, country rock, heartland rock, roots rock, rock & roll, rhythm & blues",1
"electronic, pop, drum and bass, jungle, dance, house, drum bass, liquid funk, deep tech, trip hop",1
"latin, merengue, merengue, mambo",1
"classical, german, german composer, composer, romantic, to clean up, romantic classical, merengue",1
"merengue, latin, merengue, tropical music",1
"rock, singer-songwriter, folk rock, psychedelic rock, contemporary folk, psychedelic folk, folk-rock music, merengue",1
"electronic, bitpop, atari, 8-bit, chiptune, electrocumbia, cumbia",1
"german, schlager, guaracha, tropical music",1
"pop, british, uk, dance-pop, vocal jazz, chanson, english, sunshine pop, easy listening soundtracks and musicals, 2008 universal fire victim, merengue",1
"latin, salsa, cumbia, tropical, salsa, merengue",1
"salsa, latin, cumbia sonidera, cumbia, salsa",1
"corrido, corridos belicos, norteno, sierreno",1
"cumbia, latin, electrocumbia, cumbia, tropical music, popular colombian music",1
"merengue, tropical music, cumbia",1
"colombian pop, merengue",1
"60s, latin, mexico, trio, bolero, 50s, mil besos, tropical music, electrocumbia, merengue",1
"salsa, salsa, merengue",1
"latin, merengue, mexican hip hop, reggaeton mexa",1
"salsa, latin, bachata, merengue, merengue",1
"thrash metal, metal, russian, electrocumbia, chicha, cumbia",1
"latin, merengue, bolero, merengue, tropical music",1
"latin, merengue, merengue, tropical music, electrocumbia",1
"pop, american idol, hip hop rnb and dance hall, pop soul, r&b, contemporary r&b, merengue, salsa",1
"electrocumbia, chicha, cumbia, tropical music, merengue",1
"tropical music, son cubano, cumbia",1
"chicha, orchestral",1
"salsa, cumbia sonidera, cumbia",1
"latin, merengue, bachata, merengue",1
"piano, classical piano",1
"electronic, synthpop, pop, techno, electronica, electropop, latin pop, latin, argentina, espanol, folclor llanero",1
"punk, j-punk, reggaeton chileno, chilean trap",1
"soundtrack, production music, score, library music, meme, royalty free, chilean trap, reggaeton chileno, chilean mambo",1
"dubstep, uk garage, chilean trap, reggaeton chileno, mambo",1
"rock, alternative rock",1
"rock, blues, latin, chilean mambo, mambo, chilean trap, reggaeton chileno",1
"guaracha, tribal house, exotica",1
"metal, indonesia, reggaeton chileno, chilean trap, chilean mambo, guaracha, reggaeton mexa",1
"spanish, early music, vihuela, classical, lute, freestyle, miami bass, latin hip hop, hi-nrg",1
"tekno, gabber",1
"latin urban, latin, hip hop, reggaeton mexa, neoperreo",1
"classical, composer, latin, reggaeton chileno",1
"guaracha, exotica, chilean mambo, ranchera",1
"rkt, turreo, reggaeton chileno",1
"neoperreo, reggaeton chileno",1
"jewish, kids, yiddish, chilean mambo, chilean trap, reggaeton chileno, mambo",1
"yacht rock, soft rock",1
"reggaeton chileno, chilean trap, turreo",1
"childrens music, reggaeton chileno, chilean trap, chilean mambo",1
"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt, turreo",1
"chilean trap, latin afrobeats, chilean mambo",1
"chilean trap, chilean mambo, mambo",1
"reggaeton chileno, chilean trap, guaracha, chilean mambo",1
"latin urban, latin, hip hop, phonk, brazilian phonk",1
"english, uk, british, pop and chart",1
"hip hop, southern hip hop, crunk, dirty south, memphis rap, chilean trap, reggaeton chileno, chilean mambo, mambo",1
"soundtrack, classical, special purpose artist, fixme, ambient, bogus artist, software company as artist, meta artist, cotm, death metal, black metal, british, uk, composer, traditional, pop and chart, easy listening soundtracks and musicals, unknown, relaxation, bogus, fixme-probably not a real artist, 1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, merge me, bing crosby fank sinatra louis armstorng nat king cole doris day, nursery rhymes, merge, rhymes, mergeme, stop merging crap so my tags get fucked up, fix, nursery rhymes collection, kids hut, kids songs, nursery rhymes playlist, wheels on the bus, johny johny yes papa, cleanup, fix tags, has german audiobooks, dumping ground, dont rate the [unknown] artist, lazy asses, fixme or cleanup, merge into [anonymous] or [traditional], fixme [spa] mess, spamess, test merging tags test, merge all the unrighteous fellows are all unpardonable!, special purpose, guaracha, rkt, reggaeton chileno, reggaeton mexa",1
"chilean trap, dembow, chilean mambo, mambo, reggaeton chileno",1
"20th century, american, american composer, chilean mambo, chilean trap, classical, composer, contemporary classical, mambo, modern classical, reggaeton chileno",1
"singer-songwriter, country",1
"punk, canada, pop punk",1
"chilean trap, chilean mambo, reggaeton chileno, rkt, turreo",1
"synthpop, pop, alternative rock, australian, perth, indie rock, remix, indie, alternative, synth-pop, psychedelic rock, psychedelic, favourite, leftfield, psychedelic pop, space rock, neo-psychedelia, dream pop, alternative dance, australia, indietronica, cover, chill, dance music, neo-psychedelic, alternative",1
"indie rock, psychedellic rock, left-field pop, neo-disco, psicodelic rock, neo-psychedelic, indie",1
"schlager, reggaeton chileno, chilean trap, chilean mambo",1
"post-hardcore, alternative hardcore, chilean mambo, chilean trap, reggaeton chileno, mambo",1
"rock, blues, latin, chilean mambo, chilean trap, reggaeton chileno, mambo",1
"hip hop, reggaeton chileno, chilean trap, chilean mambo",1
"soundtrack, classical, special purpose artist, fixme, ambient, bogus artist, software company as artist, meta artist, cotm, death metal, black metal, british, uk, composer, traditional, pop and chart, easy listening soundtracks and musicals, unknown, relaxation, bogus, fixme-probably not a real artist, 1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, merge me, bing crosby fank sinatra louis armstorng nat king cole doris day, nursery rhymes, merge, rhymes, mergeme, stop merging crap so my tags get fucked up, fix, nursery rhymes collection, kids hut, kids songs, nursery rhymes playlist, wheels on the bus, johny johny yes papa, cleanup, fix tags, has german audiobooks, dumping ground, dont rate the [unknown] artist, lazy asses, fixme or cleanup, merge into [anonymous] or [traditional], fixme [spa] mess, spamess, test merging tags test, merge all the unrighteous fellows are all unpardonable!, special purpose, chilean mambo, reggaeton chileno, chilean trap, mambo",1
"rkt, turreo, neoperreo",1
"soundtrack, classical, special purpose artist, fixme, ambient, bogus artist, software company as artist, meta artist, cotm, death metal, black metal, british, uk, composer, traditional, pop and chart, easy listening soundtracks and musicals, unknown, relaxation, bogus, fixme-probably not a real artist, 1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, merge me, bing crosby fank sinatra louis armstorng nat king cole doris day, nursery rhymes, merge, rhymes, mergeme, stop merging crap so my tags get fucked up, fix, nursery rhymes collection, kids hut, kids songs, nursery rhymes playlist, wheels on the bus, johny johny yes papa, cleanup, fix tags, has german audiobooks, dumping ground, dont rate the [unknown] artist, lazy asses, fixme or cleanup, merge into [anonymous] or [traditional], fixme [spa] mess, spamess, test merging tags test, merge all the unrighteous fellows are all unpardonable!, special purpose, chilean trap, reggaeton chileno, chilean mambo",1
"hypertechno, hard techno",1
"guaracha, exotica, reggaeton chileno, chilean mambo",1
"chilean mambo, reggaeton chileno, mambo, chilean trap",1
"j-pop, chilean trap, chilean mambo, reggaeton chileno, mambo",1
"turreo, cumbia, rkt",1
"sevillanas, flamenco, cumbia sonidera, cumbia",1
"cumbia, tropical music, cumbia sonidera",1
"cumbia nortena, cumbia",1
"cumbia sonidera, mexican ska, reggae en espanol, ska, cumbia",1
"balada romantica, ballad, cuarteto, cumbia, duetos, espana, espanol, flamenco pop, latin, latin pop, pop, pop rock, rock, rock en espanol, singer-songwriter, soft rock",1
"duranguense, grupera, musica mexicana, banda",1
"accordion, cumbia, latin, tropical music, vallenato",1
"latin, cumbia, tropical music",1
"cumbia, latin, electrocumbia, chicha, latin jazz",1
"son jarocho, mexican indie, reggae en espanol",1
"reggae, dub, dub, reggae en espanol, reggae",1
"1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, ambient, bing crosby fank sinatra louis armstorng nat king cole doris day, black metal, bogus, bogus artist, british, classical, cleanup, composer, cotm, cumbia, cumbia sonidera, death metal, dont rate the [unknown] artist, dumping ground, easy listening soundtracks and musicals, electrocumbia, fix, fix tags, fixme, fixme [spa] mess, fixme or cleanup, fixme-probably not a real artist, has german audiobooks, johny johny yes papa, kids hut, kids songs, lazy asses, merge, merge all the unrighteous fellows are all unpardonable!, merge into [anonymous] or [traditional], merge me, mergeme, meta artist, nursery rhymes, nursery rhymes collection, nursery rhymes playlist, pop and chart, relaxation, rhymes, software company as artist, soundtrack, spamess, special purpose, special purpose artist, stop merging crap so my tags get fucked up, test merging tags test, traditional, uk, unknown, wheels on the bus",1
"hip hop, hip-hop, latin alternative, latin hip hop, mexican, mexican hip hop, mexican rock, rock en espanol",1
"cumbia, cumbia sonidera, has german audiobooks",1
soul and reggae,1
"latin, vallenato, guaracha, cumbia colombiana, tropical music, cumbia, vallenato, cumbia sonidera",1
"alternative rock, rock, latin",1
"cumbia, tropical music, son jarocho, grupera, cumbia sonidera",1
"girl group, idol, pop, idol kayo, dance-pop, hi-nrg",1
"merengue, cumbia sonidera, cumbia, salsa",1
"ska, reggae en espanol, latin rock, ska punk",1
"jazz fusion, contemporary jazz, salsa, cumbia sonidera, cumbia",1
"cumbia, cumbia sonidera, guaracha, salsa",1
"latin, cumbia, tropical music, cumbia",1
"jazz, jazz fusion, jazz-funk, contemporary jazz, soul jazz, electrocumbia, cumbia",1
"merengue, salsa, cumbia, cumbia sonidera",1
"latin, 00s, 10s, reggae en espanol, latin alternative",1
"vallenato, cumbia colombiana, latin, cumbia, cumbia sonidera, cumbia",1
"vallenato, colombian pop",1
"neo-psychedelic, space rock, shoegaze, dream pop",1
"electrocumbia, mexican indie, cumbia, cumbia sonidera, latin alternative",1
"cha cha cha, cuban, death by stroke, exotica, latin, latin jazz, mambo, son cubano",1
"songwriter, cumbia sonidera",1
"colombian pop, champeta, neofolk",1
"mexican indie, electrocumbia",1
"cumbia nortena, cumbia, norteno",1
"cumbia, cumbia sonidera, son jarocho",1
"pianist, finnish pianist, classical, german indie, german pop",1
"latin, cumbia, cumbia, cumbia sonidera, electrocumbia",1
"cumbia, cumbia sonidera, vallenato",1
"cumbia villera, cumbia",1
"latin, vallenato, bolero, latin indie, latin folk",1
"salsa, latin, mambo, bolero, guaracha, son cubano, guaguanco, chachacha, cumbia",1
"guaracha, cumbia, chamame, cuarteto",1
"black metal, thrash metal, guaracha, cumbia, chamame, cuarteto",1
"cumbia, punk, electrocumbia, cumbia, cumbia sonidera",1
"bolero, cumbia sonidera",1
"electrocumbia, mexican indie, latin alternative, latin indie",1
"latin, cumbia, funk, electrocumbia, cumbia, latin alternative, chicha",1
"banda, cumbia, cumbia nortena, duranguense, grupera, musica mexicana, norteno",1
"compilation, compas, french caribbean music, cadence lypso, cumbia sonidera, cumbia, merengue",1
"cumbia sonidera, cumbia, tropical music",1
"cuarteto, cumbia, cumbia argentina, egyptian, european, french, italian, north african",1
"cumbia sonidera, cumbia, guaracha, electrocumbia",1
electrocumbia,1
"cumbia, cumbia nortena, chicha, cuarteto",1
"grupera, cumbia, cumbia nortena, tejano",1
"60s, latin, mexico, trio, bolero, 50s, mil besos, cumbia",1
"blues, texas blues, r&b, electric texas blues",1
"electrocumbia, chicha, cumbia, cumbia sonidera",1
"cumbia, electrocumbia, chicha, cumbia sonidera, cumbia",1
"electronica, electrocumbia, peruvian cumbia, electrocumbia",1
"cumbia villera, cumbia, cuarteto",1
"tropicanibalismo, psychedelic rock, cumbia peruana, cumbia colombiana, cumbia, experimental rock, electrocumbia, chicha, cumbia",1
"merengue, cumbia, salsa",1
"latin, cumbia, salsa, salsa",1
"cumbia sonidera, cumbia, salsa",1
"cumbia, cumbia sonidera, cuarteto",1
"electrocumbia, cumbia sonidera, cumbia",1
"cumbia argentina, cumbia, cuarteto",1
"black metal, thrash metal, cumbia, cuarteto, cumbia nortena",1
"son cubano, bolero, latin jazz",1
"bolero, latin indie, mexican indie",1
"cumbia, cumbia argentina, tropical music",1
"60s, latin, mexico, trio, bolero, 50s, mil besos, cumbia, cumbia sonidera, son jarocho, tropical music",1
"reggae en espanol, cumbia",1
"rock, japanese, j-rock, pop rock, asian, fixme label mess, chicha, electrocumbia, cumbia",1
"rock, american, indie rock, noise pop, dream pop, classic pop and rock, the lost generation, cumbia",1
"chicha, huayno, cumbia",1
"guaguanco, son montuno",1
"schlager, volkstumliche musik, schlager, schlagerparty",1
"german indie, neue deutsche welle, german indie pop, german pop",1
"german indie pop, german indie",1
"rap, german, hip hop",1
indonesian r&b,1
"schlager, schlager, schlagerparty, german pop",1
"dance, german, german pop, hamburg, pop, schlager, schlagerparty",1
"alt country, alternative country, alternative rock, country, indie rock, lgbtqi, queer, shoegaze",1
"author, church of scientology, scientology, cult leader, latin pop",1
"hypertechno, hardstyle",1
"rock, alternative rock, guitarist, american, punk rock, singer, usa, composer, americain, lyricist, pop punk, parolier, guitariste, chanteur, compositeur, queer",1
"rock, wales, schlager, schlagerparty",1
"alternative rock, psychedelic rock, j-rock, tropical house",1
"schlager, schlagerparty, german pop",1
"mashup, plunderphonics, east coast hip hop",1
progressive trance,1
"disco house, french house, funky house, house, nu disco",1
"pop worship, christian pop, christian",1
"electronic, house, tech house, electro house, future house",1
"indie dance, deep house",1
"rock, alternative rock, 90s, punk, american, punk rock, experimental, seattle, grunge, band, hard rock, usa, indie rock, alternative, americain, legendary, acoustic rock, alternative metal, post-hardcore, cowpunk, noise rock, sludge metal, 90, northwest, rock and indie, united states, nirvana, kurt cobain, pigfuck, 2008 universal fire victim, estados unidos, tech house",1
"classical, french, composer, european, french composer, to clean up, rally house, house",1
"dance, edm, english",1
"electronic, downtempo, alternative rock, shoegaze, ambient, house, electronica, electronic music, minimal techno, darkwave, ambient music, dreampop, minimal techno, electronica",1
"dance pop, dance trance, dance-pop, dutch, dutch trance, electronic, female vocal dance, female vocal trance, pop trance, trance, trance pop, uplifting, uplifting trance, vocal dance, vocal trance",1
"rock, alternative rock, american, usa, indie rock, americain, rock and indie, indie",1
"dance, dance trance, euro trance, euro-trance, eurodance, eurotrance, female vocal dance, female vocal trance, trance, trance pop, vocal dance, vocal trance",1
"soul, hip hop",1
"british, dance, electronic, happy hardcore, pop and chart, scouse house",1
"dance pop, dance trance dance, dance-pop, euro trance, eurodance, eurotrance, female vocal dance, pop trance, trance, trance pop, vocal dance, vocal trance",1
"house, trance",1
"american, electronic dance music, electronica and dance, house, pakistani, singer-songwriter, trance, vocalist",1
"british, english, europop, pop, pop and chart, teen pop, uk",1
"electronic, pop, drum and bass, dubstep, dance, house, techno, electronica, tech house, electropunk, indie dance, electroclash, dance-punk, club, electro house, edm, fidget house, future bass, bass house, french electro, electro house",1
"french house, pop and chart",1
"pop, pop and chart, queer, soul",1
"dubstep, electronic, electronica, goa, goa trance, psychedelic trance, psytrance, trance, triphop",1
"queer, rock and indie",1
"dance, hypertechno, pop and chart",1
"dance, dance trance, electronic, euro trance, eurodance, european, eurotrance, female vocal dance, female vocal trance, german, pop and chart, trance, trance pop, vocal dance, vocal trance",1
"dance, dj, electro house, electronic, euro house, eurodance, persian pop",1
"eurodance, europop, heartland rock, pop rock, rock, singer-songwriter",1
"electronic, percussionist",1
"disco house, funky house, hip hop rnb and dance hall",1
"reggae, jamaican",1
"vocal trance, american",1
"pop, soul, classic pop and rock, r&b",1
"2008 universal fire victim, alternative folk, alternative rock, art pop, chamber pop, classic pop and rock, contemporary folk, downtempo, folk, folk pop, folk rock, indie rock, pop, pop rock, singer-songwriter, singer",1
"pop and chart, power pop",1
"eurodance, acid trance, folk rock",1
"bubblegum dance, bubblegum pop, dance-pop, danish, denmark, edm, electro, electropop, euro house, eurodance, european, europop, italo dance, italo house, italy, pop, synth-pop",1
"adult contemporary, baroque pop, british, dance-pop, downtempo, english, multiple ipi, pop, pop and chart, pop rock, pop soul, r b, r&b, rnb, soul, uk",1
"alternative dance, alternative rock, anarchist, anarcho, anarcho-punk, anti-fascist, art punk, british, britpop, contemporary folk, dance-pop, dance-rock, england, english, english folk music, folk, folk pop, folk punk, folk rock, grebo, hip hop, indie pop, indie rock, plunderphonics, political, pop rock, punk, punk rock, rock and indie, uk",1
"axe, batucada, dance",1
"eurodance, dance-pop",1
"british, dance-pop, english, novelty, pop, uk",1
"club dance, dance-pop, rock and indie",1
"trance, electronic, dutch, european, uplifting trance, dutch trance, trance, progressive trance",1
"hip hop, pop rap, rock and indie, west coast hip hop",1
"happy hardcore, hardstyle, hardcore techno",1
"uk hardcore, rave, happy hardcore, uk, happy hardcore, hardstyle, hardcore techno, hardcore",1
"00s, 10s, 90s, british, britpop, bubblegum dance, bubblegum pop, classical, dance-pop, edm, electro, electropop, english, euro house, eurodance, europop, pop, pop and chart, steps tears on the dancefloor, synth-pop, uk, welsh",1
"1990s, adult contemporary, aor, blues rock, canadian, classic pop and rock, contemporary pop",1
"rock, pop rock, rock",1
"bubblegum dance, bubblegum pop, danish, denmark, edm, euro house, eurodance, europop, n2, synth-pop",1
"chicago house, eurodance, hip hop, hip house, summer dance party",1
"eurodance, schlager",1
uk hardcore,1
"j-core, happy hardcore, uk hardcore, happy hardcore, hardstyle",1
"special purpose artist, fixme, bogus artist, meta artist, non-music, nature, bogus, nature sounds, sound ideas 6000 aviation 2, mergeme, needs merging into [no artist], do not merge, needs merging, why has this not been merged yet, cadbury sisters, merge into [no artist], special purpose, math rock, midwest emo",1
"acoustic rock, alternative rock, canadian, classic pop and rock, college rock, comedy rock, folk pop, folk rock, geek rock, jangle pop, jazz pop, pop rock, power pop, rock",1
"alternative, alternative metal, alternative rock, american, americain, classic pop and rock, comedy rap, comedy rock, dance-pop, funk metal, novelty, pennsylvania, post punk, punk, rap metal, rap rock, rock, usa",1
"electronic, latin house",1
"1990s, dance, edm, eurodance, house, nuno, techno",1
"asian, british, british asian, electronic, electronica, electropop, english, indie pop, pop, rock and indie, uk",1
"electronic, dance, italian, eurodance, 1990s, edm, pop and chart, euro house, eurodance, hip house",1
"euro house, eurodance, european, italian",1
"darkwave, ebm, electro-industrial, eurodance, post-punk",1
"hip house, old school hip hop",1
"contemporary r&b, neo soul, neo-soul, pop soul, r&b, reggae, soul, soul and reggae",1
"bubblegum dance, edm, electro, eurodance, europop, german pop, germany, pop, schlager, synth-pop",1
"alternative rock, classic pop and rock",1
"classic pop and rock, latin pop, pop",1
"soundtrack, classical, american, score, film composer",1
"hip hop rnb and dance hall, r&b, rnb, soul, uk funky, uk garage, uk r&b",1
"canadian, country, rock",1
"alternative dance, big beat, british, dance, electro rock, electronic, electronica, english, house, rock, techno, uk",1
"alternative rock, americana, columbia, rock, south carolina",1
"dance, house, pop and chart",1
"new wave, pleasure and pain, pop rock, rock and indie",1
"alternative rock, blues rock, classic pop and rock, funk rock, indie pop, indie rock, pop rock",1
"electronic, eurodance, jazz, pop",1
"adult contemporary, pop, rock",1
"dance-pop, freestyle, hi-nrg, italo disco",1
"1980s, british, dance-pop, dance-rock, english, new romantic, new wave, post-punk, rock and indie, silly name, synth-pop, synthpop, uk",1
"andy partridge, art pop, classic pop and rock, jangle pop, new wave, pop rock, sophisti-pop, synth-pop",1
"bollywood, dance and electronica, desi, disco, disco rap, funk, hindi pop",1
"classic pop and rock, quiet storm",1
"alternative, alternative dance, art pop, british, classic pop and rock, dance-pop, electronic, england, english, factory records, liverpool, minimal synth, new wave, pop, post-punk, synth pop, synth-pop, synthpop, uk",1
"new wave, northern irish, pop, uk",1
"funk, heartland rock, pop rock, post-disco, rock, singer-songwriter",1
"album rock, arena rock, classic pop and rock, classic rock, contemporary pop",1
"rock, glam punk, glam rock, hard rock, power pop, punk, rock, rock & roll",1
"00s, 10s, 80s, 90s, blues, bolero, brown-eyed soul, classic pop and rock, country, cumbia, folk, latin, mexico, norteno, rock, roots rock, tex-mex, usa, zydeco",1
organist,1
"boogie, classic pop and rock, contemporary r&b, disco, jazz funk, jazz fusion, jazz-funk, post-disco, r&b, smooth soul, soul",1
"blue-eyed soul, blues rock, boogie rock, classic rock, new wave, pop rock, rock, rock and indie",1
"american, disco rap, east coast hip hop, electro, funk, hip hop, hip-hop, old school hip hop, old school hip-hop, old-school hip-hop, pop rap, rock and indie",1
"funky house, disco",1
"blue-eyed soul, british, classic pop and rock, english, new romantic, new wave, pop, pop rock, sophisti-pop, synthpop, uk",1
"pop, 70s, jazz, funk, disco, female vocalists, classic pop and rock, r&b, disco",1
"awesomename, c81, classic pop and rock, indie pop, jangle pop, neo-acoustic, new wave, postcard records, scotland, scottish, singer-songwriter, sophisti-pop",1
"1980s, 1990s, 80s, dance, freestyle, new jack swing, pop, quiet storm, r&b, rock, soul, soul and reggae",1
"2008 universal fire victim, british, classic pop and rock, dance, dance-pop, english, new wave, pop, rock, synthpop, uk",1
"2008 universal fire victim, british, classic pop and rock, english, hard rock, prog related, progressive rock, rock, supergroup, uk",1
"hip hop, rock and indie",1
"contemporary r&b, gospel, r&b, soul, yacht rock",1
"acid jazz, classic pop and rock, sophisti-pop",1
"british, contemporary r&b, dance-pop, english, house, new jack swing, rock and indie, soul, uk, uk hip hop",1
"2008 universal fire victim, classic pop and rock, classic soul, funk, motown, northern soul, pop soul, r&b, rhythm & blues, smooth soul, soul, vocal group",1
"2008 universal fire victim, american, anthemic, aor, arena rock, classic rock, fantasy, hard rock, illinois, melodic, pop rock, progressive rock, rock, rock opera, sacd, united states, usa",1
"blue-eyed soul, british, classic pop and rock, pop, pop rock, r&b, scottish, soft rock, sophisti-pop, soul, uk",1
"british, classic pop and rock, dance-pop, hi-nrg, pop, synth-pop, synthpop, uk",1
"classic pop and rock, dance-pop, disco, hi-nrg, soul",1
"likedis auto, new wave, pop, synth-pop, synthpop",1
"80s, alternative, dance, pop, rock, rock and indie",1
"classic pop and rock, contemporary r&b, disco, funk, pop soul, soul, synth funk",1
"80s synthpop, art pop, british, english, film score, flat earther, new wave, pop rock, rock and indie, sophisti-pop, synth-pop, synthpop, uk",1
"british, dance, dance-pop, electronic, electropop, english, hi-nrg, musical parody, new wave, pop, rock and indie, synth-pop, synthpop, synthpop uk, uk",1
"classic pop and rock, contemporary r&b, dance-pop, disco, pop soul, r&b, soul",1
"art pop, art rock, british, chamber pop, classic pop and rock, english, modern classical, new romantic, new wave, post-punk, post-rock, synth pop, synth-pop, synthpop, the lost generation, uk",1
"aln-sh, britannique, british, classic pop and rock, classic rock, death by gun, death by murder, english, experimental, folk, murdered, peace, pop, pop rock, rock, rock & roll, singer-songwriter, singer",1
"ambient pop, art pop, british, classic pop and rock, dance-pop, dark ambient, dark wave, darkwave, electro-industrial, electronic, english, experimental, funk, funk rock, glam rock, gothic rock, industrial, industrial rock, jazz, minimal wave, new wave, pop rock, post-punk, punk rock, rock, synth rock, synth-pop, synthesizer rock, synthpop, uk",1
"classic pop and rock, new wave, pop rock",1
"2008 universal fire victim, classic pop and rock, jazz, jazz pop, new wave, piano rock, power pop, punk, sophisti-pop",1
"adult contemporary, american, club dance, dance-pop, electronic, house, pop, rock, soul, urban",1
"00s, 10s, 2008 universal fire victim, 70s, 80s, 90s, alternative rock, british, english, male vocalists, new romantic, new wave, pop, pop rock, post-punk, rock, singer-songwriter, synthpop, uk",1
"albert hammond, blow the house down, classic pop and rock, go west, living in a box, marcus vere, pop, richard darbyshire, room in your heart, synthpop",1
"2008 universal fire victim, adult contemporary, folk, pop rock, pop rock country rock, rock, rock and indie, yacht rock",1
"british, classic pop and rock, death by lung cancer, electronic, english, experimental, folk, folk pop, my sweet lord, pop, pop rock, pop",1
"british, classic pop and rock, english, guyana, guyanese, pop, reggae, south american, uk",1
"british, classic pop and rock, english, rock, synth-pop, teen pop, uk",1
"boogie, contemporary r&b, disco, funk, hip hop rnb and dance hall, post-disco, r&b, soul",1
"rock, soft rock, yacht rock",1
"afro r&b, afro soul, afrobeat, afrobeats, afropop, alte, blues, blues rock, classic pop and rock, folk, funk, jazz, new orleans r&b, psychedelic rock, rhythm & blues, rhythm and blues, soul",1
"english, rock, soft rock",1
"2008 universal fire victim, acoustic rock, classic pop and rock, classic rock, dutch, hard rock, heavy metal, metal, nederbeat, nederpop, new wave, pop, pop rock, pop",1
"70s, 80s, disco, east coast hip hop, funk, latin",1
"2008 universal fire victim, classic pop and rock, classic rock, film soundtrack, jazz, jazz pop, jazz rock, jazz-rock, pop rock, pop",1
"rock, rock, soft rock, sophisti-pop, sophisticated rock, yacht rock",1
